folder,zone,species,x,y,z,yaw_deg,scale
ArrangementsDraft,Arr_Pool_7,XfMapleM,-47.07,111.13,6.60,129.0,0.8500
ArrangementsDraft,Arr_Pool_7,FernClump,-35.07,112.03,-1.40,109.0,1.0000
ArrangementsDraft,Arr_RiverSquareStair_foot,XfHinokiMT,-39.79,110.22,30.36,175.0,0.9000
ArrangementsDraft,Arr_RiverSquareStair_foot,XfKatsuraM,-31.79,113.79,37.36,215.0,1.0000
ArrangementsDraft,Arr_RiverSquareStair_foot,XfHinokiYb,-41.79,113.60,34.36,153.0,1.0000
ArrangementsDraft,Arr_RiverSquareStair_head,RealisticBamboo,-93.71,140.11,36.79,0.0,4.9291
ArrangementsDraft,Arr_RiverSquareStair_head,RealisticBamboo,-84.71,143.51,39.79,12.0,4.1897
ArrangementsDraft,Arr_RiverTraverse_foot,XfHinokiYr,-94.07,140.06,35.22,0.0,1.0000
ArrangementsDraft,Arr_RiverTraverse_foot,XfSpruceYr,-87.07,142.34,38.22,298.0,0.9000
ArrangementsDraft,Arr_RiverTraverse_foot,XfFirYr,-100.07,142.69,40.22,203.0,1.0000
ArrangementsDraft,Arr_RiverTraverse_foot,XfHinokiYb,-91.07,145.00,43.22,215.0,1.0000
ArrangementsDraft,Arr_RiverTraverse_foot,XfSpruceYb,-97.07,140.70,31.22,197.0,1.0000
ArrangementsDraft,Arr_RiverTraverse_head,XfCherryA,-193.86,160.09,37.76,0.0,1.0000
ArrangementsDraft,Arr_RiverTraverse_head,PineNiwakiD,-202.86,165.01,42.76,92.0,0.8000
ArrangementsDraft,Arr_RiverTraverse_head,XfCherryM,-185.86,163.41,43.76,14.0,0.8500
ArrangementsDraft,Arr_NW2040Path_foot,XfHinokiMT,-99.57,165.97,62.43,175.0,0.9000
ArrangementsDraft,Arr_NW2040Path_foot,XfHinokiYb,-101.57,171.68,66.43,153.0,1.0000
ArrangementsDraft,Arr_NW2040Path_head,RealisticBamboo,-200.21,214.35,97.16,0.0,4.9291
ArrangementsDraft,Arr_NW2040Path_head,RealisticBamboo,-191.21,212.21,100.16,12.0,4.1897
ArrangementsDraft,Arr_PathLanterns_foot,XfHinokiYr,73.09,112.78,-56.13,0.0,1.0000
ArrangementsDraft,Arr_PathLanterns_foot,XfSpruceYr,80.09,114.76,-53.13,298.0,0.9000
ArrangementsDraft,Arr_PathLanterns_foot,XfFirYr,67.09,110.77,-51.13,203.0,1.0000
ArrangementsDraft,Arr_PathLanterns_foot,XfHinokiYb,76.09,114.01,-48.13,215.0,1.0000
ArrangementsDraft,Arr_PathLanterns_foot,XfSpruceYb,70.09,116.14,-60.13,197.0,1.0000
ArrangementsDraft,Arr_PathLanterns_head,XfCherryA,-327.93,215.71,-90.65,0.0,1.0000
ArrangementsDraft,Arr_PathLanterns_head,PineNiwakiD,-336.93,215.31,-85.65,92.0,0.8000
ArrangementsDraft,Arr_PathLanterns_head,XfCherryM,-319.93,233.16,-84.65,14.0,0.8500
ArrangementsDraft,Arr_RiverUpperClimb_foot,XfHinokiMT,-302.16,180.49,-29.75,175.0,0.9000
ArrangementsDraft,Arr_RiverUpperClimb_foot,XfKatsuraM,-294.16,179.04,-22.75,215.0,1.0000
ArrangementsDraft,Arr_RiverUpperClimb_foot,XfHinokiYb,-304.16,183.28,-25.75,153.0,1.0000
ArrangementsDraft,Arr_PathRailings_foot,XfHinokiYr,77.04,118.52,-62.70,0.0,1.0000
ArrangementsDraft,Arr_PathRailings_foot,XfSpruceYr,84.04,116.43,-59.70,298.0,0.9000
ArrangementsDraft,Arr_PathRailings_foot,XfFirYr,71.04,113.27,-57.70,203.0,1.0000
ArrangementsDraft,Arr_PathRailings_foot,XfHinokiYb,80.04,115.17,-54.70,215.0,1.0000
ArrangementsDraft,Arr_PathRailings_foot,XfSpruceYb,74.04,122.35,-66.70,197.0,1.0000
ArrangementsDraft,Arr_PathRailings_head,XfCherryA,-412.97,208.15,-33.67,0.0,1.0000
ArrangementsDraft,Arr_PathRailings_head,PineNiwakiD,-421.97,218.38,-28.67,92.0,0.8000
ArrangementsDraft,Arr_NW1012West_foot,XfHinokiMT,51.84,196.37,110.64,175.0,0.9000
ArrangementsDraft,Arr_NW1012West_foot,XfKatsuraM,59.84,198.25,117.64,215.0,1.0000
ArrangementsDraft,Arr_NW1012West_foot,XfHinokiYb,49.84,200.19,114.64,153.0,1.0000
ArrangementsDraft,Arr_NW1012West_head,RealisticBamboo,-69.08,238.84,75.94,0.0,4.9291
ArrangementsDraft,Arr_PathSteps_foot,XfHinokiYr,149.21,135.27,-63.20,0.0,1.0000
ArrangementsDraft,Arr_PathSteps_foot,XfSpruceYr,156.21,135.13,-60.20,298.0,0.9000
ArrangementsDraft,Arr_PathSteps_foot,XfFirYr,143.21,130.01,-58.20,203.0,1.0000
ArrangementsDraft,Arr_PathSteps_foot,XfHinokiYb,152.21,130.79,-55.20,215.0,1.0000
ArrangementsDraft,Arr_PathSteps_foot,XfSpruceYb,146.21,135.06,-67.20,197.0,1.0000
ArrangementsDraft,Arr_PathSteps_head,XfCherryA,-10.19,142.15,-71.89,0.0,1.0000
ArrangementsDraft,Arr_PathSteps_head,PineNiwakiD,-19.19,144.29,-66.89,92.0,0.8000
ArrangementsDraft,Arr_PathSteps_head,XfCherryM,-2.19,140.50,-65.89,14.0,0.8500
ArrangementsDraft,Arr_NW80FallsStair_foot,XfHinokiMT,-375.39,212.94,61.58,175.0,0.9000
ArrangementsDraft,Arr_NW80FallsStair_foot,XfKatsuraM,-367.39,218.85,68.58,215.0,1.0000
ArrangementsDraft,Arr_NW80FallsStair_foot,XfHinokiYb,-377.39,218.40,65.58,153.0,1.0000
ArrangementsDraft,Arr_NW80FallsStair_head,RealisticBamboo,-435.58,271.47,-24.02,0.0,4.9291
ArrangementsDraft,Arr_Prom_BenchLanding,SugiHero_SugiSmart,-365.59,215.89,65.00,0.0,1.0000
ArrangementsDraft,Arr_Prom_BenchLanding,SugiMidB,-356.59,217.99,70.00,38.0,0.8500
ArrangementsDraft,Arr_Prom_BenchLanding,SugiMidA,-373.59,219.92,69.00,116.0,0.8000
ArrangementsDraft,Arr_Prom_JunctionLanding,SugiHero_SugiSmart,-136.50,154.43,-56.08,0.0,1.0000
ArrangementsDraft,Arr_Prom_JunctionLanding,SugiMidB,-127.50,156.48,-51.08,38.0,0.8500
ArrangementsDraft,Arr_Prom_JunctionLanding,SugiMidA,-144.50,155.52,-52.08,116.0,0.8000
EastBackdrop,EastPocket_02,XfSugi40,290.13,140.02,-66.75,110.4,1.2500
EastBackdrop,EastPocket_02,XfSugi40,305.64,137.52,-57.93,59.3,0.9890
EastBackdrop,EastPocket_02,XfFirM_sky,280.94,148.98,-46.78,23.5,0.8531
EastBackdrop,EastPocket_02,XfMapleGold_sky,298.93,142.35,-68.68,224.6,1.5938
EastBackdrop,EastPocket_02,XfMapleRed_sky,290.30,148.37,-43.00,256.3,1.2855
EastBackdrop,EastPocket_02,XfSpruceM_sky,295.19,141.41,-57.88,316.4,0.8406
EastBackdrop,EastPocket_02,XfSpruceM_sky,303.22,139.04,-83.53,234.3,0.9571
EastBackdrop,EastPocket_02,XfSpruceM_sky,287.17,144.66,-55.38,159.6,1.1851
EastBackdrop,EastPocket_02,XfHinokiM_sky,313.23,144.06,-69.69,314.4,0.9222
EastBackdrop,EastPocket_02,XfSpruceM_sky,280.41,149.69,-35.52,270.0,1.0343
EastBackdrop,EastPocket_03,XfHinokiM_sky,246.71,114.48,25.60,121.9,1.1922
EastBackdrop,EastPocket_03,XfFirM_sky,265.94,117.26,-2.57,318.6,1.1709
EastBackdrop,EastPocket_03,XfFirM_sky,255.96,108.66,20.67,246.8,1.1350
EastBackdrop,EastPocket_03,XfHinokiM_sky,233.40,114.50,21.84,204.2,1.1636
EastBackdrop,EastPocket_03,XfSugi40,255.93,118.86,43.96,75.9,0.9350
EastBackdrop,EastPocket_03,XfMapleGold_sky,267.67,113.30,5.62,48.7,1.7749
EastBackdrop,EastPocket_03,XfHinokiM_sky,252.48,116.38,33.91,309.8,0.9544
EastBackdrop,EastPocket_03,XfHinokiM_sky,259.40,113.34,28.58,186.2,1.1514
EastBackdrop,EastPocket_03,XfFirM_sky,239.21,114.90,31.63,324.0,0.8877
EastBackdrop,EastPocket_06,XfHinokiM_sky,393.61,172.05,-71.06,184.9,1.2496
EastBackdrop,EastPocket_06,XfHinokiM_sky,374.95,167.19,-90.12,11.9,1.0873
EastBackdrop,EastPocket_06,XfSpruceM_sky,371.94,170.68,-68.05,5.1,1.0244
EastBackdrop,EastPocket_06,XfMapleGold_sky,364.89,175.10,-60.12,53.2,1.6433
EastBackdrop,EastPocket_06,XfFirM_sky,377.52,164.34,-74.38,280.6,1.1135
EastBackdrop,EastPocket_07,XfMapleGold_sky,287.65,121.47,5.25,247.5,1.4613
EastBackdrop,EastPocket_07,XfSpruceM_sky,292.50,120.03,-3.93,125.3,0.9792
EastBackdrop,EastPocket_07,XfMapleGold_sky,297.95,125.97,9.48,119.6,1.3222
EastBackdrop,EastPocket_07,XfSpruceM_sky,278.81,118.44,2.89,23.4,0.8308
EastBackdrop,EastPocket_08,XfSpruceM_sky,306.96,139.69,-92.79,285.5,0.8545
EastBackdrop,EastPocket_08,XfFirM_sky,296.27,125.82,-119.19,312.7,1.0969
EastBackdrop,EastPocket_08,XfSpruceM_sky,289.51,120.43,-115.96,249.4,0.9509
EastBackdrop,EastPocket_09,XfHinokiM_sky,262.81,46.01,-100.93,286.6,0.8444
EastBackdrop,EastPocket_09,XfSpruceM_sky,243.75,27.78,-75.35,57.5,0.9555
EastBackdrop,EastPocket_09,XfHinokiM_sky,243.99,31.73,-84.19,106.5,0.9341
EastBackdrop,EastPocket_12,XfSpruceM_sky,405.66,215.50,-117.67,290.1,0.9110
ShoreRocks,ShoreRocks,Stone_Shore_38,-402.50,214.58,-39.43,192.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_59,-263.97,177.51,20.86,208.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_27,-153.58,150.03,-14.40,88.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_60,-253.49,174.58,22.60,252.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_57,-256.07,176.74,25.53,80.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_61,-256.93,173.54,12.55,161.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_26,-158.00,153.29,-14.00,247.7,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_28,-159.72,153.83,-7.31,306.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_56,-258.00,175.00,18.00,23.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_84,-46.61,112.49,4.99,126.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_96,5.92,106.02,-30.61,286.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_97,3.40,107.98,-26.23,83.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_115,56.81,113.21,-10.91,343.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_116,59.54,106.43,-15.37,351.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_29,-155.41,150.50,-9.56,292.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_33,-312.10,182.88,10.50,147.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_21,-229.97,175.92,-11.80,46.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_117,74.00,108.55,-18.00,48.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_22,-398.00,209.81,-2.00,338.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_20,-234.30,181.12,-23.29,148.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_32,-314.36,185.87,12.27,18.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_118,74.02,108.60,-12.93,133.3,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_119,72.34,109.09,-10.26,222.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_30,-318.00,184.20,10.00,180.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_120,79.92,103.84,-18.76,116.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_123,145.42,58.77,10.03,57.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_108,61.13,110.21,-36.08,334.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_122,146.00,61.10,6.00,85.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_109,47.49,111.53,-38.62,274.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_126,162.00,61.31,-6.00,340.7,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_124,152.80,59.42,7.10,336.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_125,143.54,62.65,3.90,8.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_127,159.01,62.50,-6.87,189.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_128,162.08,65.18,-9.30,176.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_110,59.66,107.67,-33.33,82.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_111,54.00,112.06,-14.00,232.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_137,191.75,18.60,-16.64,232.7,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_112,51.15,108.80,-17.63,38.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_113,51.35,112.06,-12.17,257.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_130,166.00,62.21,14.00,85.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_129,162.46,59.69,-1.24,302.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_114,54.97,112.66,-8.90,150.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_50,-275.92,173.45,1.03,127.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_134,190.00,20.29,-22.00,334.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_133,162.13,60.85,14.32,68.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_132,165.37,59.76,10.87,217.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_131,167.36,60.10,19.28,220.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_49,-271.31,173.76,4.40,196.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_8,-227.15,173.40,-6.98,229.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_5,-226.06,171.97,-1.75,136.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_6,-230.01,171.14,0.05,165.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_135,195.22,16.10,-26.11,81.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_7,-230.11,176.63,6.17,337.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_10,210.00,11.75,-10.00,286.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_23,-400.59,213.31,0.61,13.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_4,188.97,47.04,0.59,261.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_1,194.00,49.60,2.00,126.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_25,-395.64,209.32,-5.93,317.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_16,110.03,83.67,-22.12,181.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_98,22.00,105.04,-38.00,74.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_15,105.83,86.69,-27.57,182.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_24,-398.75,213.47,2.65,32.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_102,34.00,111.77,-22.00,158.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_106,54.00,111.04,-34.00,126.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_18,-232.89,174.65,-15.54,269.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_103,28.68,112.18,-18.01,48.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_14,106.00,87.05,-22.00,231.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_45,-284.91,173.53,-11.14,84.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_43,-290.00,178.37,-14.00,229.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_47,-278.00,175.61,6.00,293.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_54,-273.05,175.54,-20.91,64.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_44,-283.67,176.75,-17.18,39.3,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_104,31.90,111.27,-19.11,245.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_55,-275.79,176.69,-21.80,218.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_19,-237.68,173.75,-19.29,115.7,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_53,-261.49,174.55,-25.01,107.4,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_51,-270.00,175.45,-22.00,278.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_107,58.72,107.13,-30.36,88.8,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_52,-265.95,174.45,-20.40,169.3,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_35,-406.00,210.78,-38.00,19.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_85,-55.70,112.20,7.20,337.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_37,-403.74,217.16,-41.84,143.7,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_58,-254.13,173.62,15.58,235.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_65,-250.63,173.34,-23.35,136.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_83,-50.00,112.61,6.00,86.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_64,-248.37,175.54,-29.63,295.1,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_17,111.49,84.77,-27.66,181.0,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_86,-48.33,107.21,2.83,224.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_36,-402.71,209.64,-36.93,129.6,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_62,-250.00,174.99,-26.00,154.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_41,-385.01,212.44,-20.84,34.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_87,-38.00,117.03,-38.00,103.9,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_48,-274.35,173.68,3.96,78.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_63,-255.60,175.13,-27.41,63.3,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_40,-387.67,211.80,-24.27,352.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_46,-284.43,174.51,-14.61,315.5,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_94,2.00,106.50,-30.00,260.2,1.0000
ShoreRocks,ShoreRocks,Stone_Shore_95,5.92,106.11,-26.21,319.3,1.0000
